genotype,primordium_id,source_file,cell_1_id,cell_2_id,pair_centroid_x,pair_centroid_y,x_norm,y_norm,region,angle,junction_angle_mean
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,32,38,398.7463925,286.003276,0.3415714066756893,0.3370302549754672,basal,70.01331480961228,154.952852
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,33,39,447.8289095,281.3730955,0.4321682006694048,0.3297974356227941,basal,87.27077111777653,151.704833
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,41,42,333.458548,324.3199345,0.2210627253776167,0.3968848263314998,basal,2.5831368205424856,150.314761
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,43,46,484.16605200000004,339.3430155,0.4992395086341692,0.4203524278631407,basal,2.1899301341371955,157.141968
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,45,55,251.294229,355.578664,0.06940334975763936,0.4457141848559828,basal,76.69043435530693,160.399027
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,49,59,435.0247805,358.99609599999997,0.4085342652442522,0.45105256600679183,basal,75.72229630669872,154.008562
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,51,57,373.6554635,362.8421945,0.29525842468815305,0.45706056842982623,basal,78.48086286699518,150.97564
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,52,62,406.58121,370.7537055,0.35603295816918457,0.46941916435706604,basal,86.65569593226279,162.197328
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,54,56,325.934986,364.678087,0.20717569108772999,0.4599284218112284,basal,18.54071654255309,172.976171
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,58,63,548.151785,391.40785500000004,0.6173447449882438,0.5016830754975931,apical,8.621296326801888,155.491824
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,60,67,680.6180355,407.90166,0.8618517169446414,0.5274480995616039,apical,25.742546756141653,148.359313
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,64,73,281.0605175,420.438496,0.12434613737368608,0.5470319300498726,apical,62.47490899988577,156.767376
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,65,76,484.95779200000004,414.399414,0.5007009069091718,0.5375982612842642,apical,87.83460734854764,149.738735
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,66,72,340.46393850000004,412.35085349999997,0.23399331571335752,0.5343981985589511,apical,52.61052129435409,159.859619
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,69,81,727.9044825000001,438.0013485,0.9491333145357704,0.5744669165369308,apical,84.54327644106587,168.712458
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,70,77,388.779829,426.279834,0.32317506607574037,0.5561567022983634,apical,85.44668662182687,155.631228
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,74,79,548.5498055,455.8570095,0.6180794135310933,0.6023593000920792,apical,20.994978681650664,150.203948
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,82,85,627.936498,467.374843,0.764611830079025,0.6203513436073729,apical,31.968634903075746,146.774875
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,86,93,493.0790425,487.947342,0.5156911580920901,0.6524877082480268,apical,74.22745042726268,148.470006
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,87,99,401.59527,498.737856,0.3468298812559728,0.669343603711387,apical,85.77059669290352,151.58059
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,89,92,347.1381095,490.1892115,0.24631253917872759,0.6559897395631704,apical,21.83817958689311,150.977181
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,90,95,448.0229885,489.82402049999996,0.4325264328110349,0.6554192735668185,apical,80.3982944531396,167.5359
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,91,94,720.0197479999999,510.89660349999997,0.9345796259547294,0.6883368209784599,apical,56.992731959715464,160.842174
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,97,101,545.9886255,523.5218625,0.6133519726616524,0.7080587773099051,apical,40.98044717914626,167.262517
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,98,108,300.8683005,522.400367,0.16090745789282768,0.706306885703015,apical,80.26072873743537,147.195322
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,100,109,597.723116,529.867624,0.7088437946926687,0.7179715110758235,apical,89.78637614486013,173.26018
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,102,111,686.054817,539.4197815,0.871886959708258,0.7328929660009134,apical,78.5767672848856,166.311672
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,103,117,229.518015,548.242209,0.029208687904396083,0.7466745074245262,apical,81.49150699905687,165.422673
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,105,114,341.1754115,550.2608755,0.2353065566951329,0.7498278726395092,apical,69.9504197086992,170.448145
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,107,112,269.177818,545.1740985,0.10241298185334619,0.7418818024747863,apical,67.02329754715898,156.02918
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,110,123,513.091953,578.8166405,0.5526311041381162,0.7944349219159642,apical,68.81490743130888,158.800146
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,113,124,415.27702850000003,568.50191,0.37208375029240115,0.7783222493369997,apical,82.71496775483098,156.300576
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,115,127,747.440425,586.8375925,0.985192870286458,0.8069644759695181,apical,62.853455297277776,157.479956
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,116,131,623.00689,595.838469,0.755512731097492,0.8210247731307669,apical,88.20265480465669,164.245755
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,118,120,312.55259950000004,578.64215,0.1824744046218225,0.7941623497634839,apical,5.9530753645811565,154.42982
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,119,129,666.5818145000001,584.9741485,0.8359435789739,0.8040535843043178,apical,88.96345802860294,166.426282
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,125,133,712.292811,607.5298335,0.9203172009126027,0.8392878899606083,apical,65.31694936890253,159.098872
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,126,138,275.8827655,621.133698,0.11478901276056673,0.860538528985748,apical,84.69668617795564,166.353552
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,128,130,368.7198585,611.8426445,0.28614825640930636,0.8460249454307398,apical,28.506235439377797,151.567517
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,132,141,424.39846650000004,629.3794085,0.3889201533524245,0.8734191789908479,apical,88.2702614630318,145.615548
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,136,147,657.298974,648.69949,0.8188092582450951,0.9035991383614208,apical,87.87932363397589,151.842413
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,137,145,695.329249,648.641397,0.8890057599790903,0.9035083911055299,apical,61.26782576478732,149.020602
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,139,140,533.362666,654.459713,0.5900469035309374,0.9125972006162535,apical,14.36189575482143,169.32274
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,143,151,394.746119,688.017525,0.33418767869372745,0.9650179630610353,apical,76.7122946588878,157.402507
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,144,150,337.66119749999996,678.885262,0.22882000015183596,0.9507524266397016,apical,70.20702144112546,153.55069
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-4-polygonal-network,4.5d-rpl4d-3-4-polygonal-network.json,146,149,300.283044,673.529076,0.159827188057359,0.9423855118385798,apical,65.10396475929326,158.325113
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,0,1,466.202633,112.310901,0.5341250425265728,0.012691754948832928,basal,40.65662632679313,177.677775
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,3,7,417.4087765,155.801586,0.4365727183880958,0.07866629071431694,basal,74.81307080993687,161.014734
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,4,11,611.7859894999999,192.7354735,0.8251861678642561,0.1346942903153146,basal,77.25304683256611,163.624343
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,5,12,564.0646315,200.939021,0.7297780628716882,0.1471389146743606,basal,74.44630679626667,165.351162
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,6,8,493.91596450000003,183.874687,0.5895316057984278,0.12125264698744867,basal,7.497361868382527,145.17779
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,9,15,365.9732525,229.864484,0.3337389751794521,0.1910182877683159,basal,81.34592646704205,159.291503
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,10,16,420.0649515,245.7339195,0.4418831419363661,0.2150919173276754,basal,84.92584791909229,154.720751
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,13,14,492.8279145,263.2447535,0.5873562949316004,0.24165551695864126,basal,8.17135246532385,154.182979
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,18,21,551.750082,296.221432,0.7051578952806449,0.29168050633567955,basal,83.1307794733677,164.414911
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,20,27,352.18371149999996,327.9873285,0.30616989435976283,0.339868762620029,basal,65.77561617235963,165.076531
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,22,26,661.13719,342.32397149999997,0.9238527757762374,0.3616171753286464,basal,55.12693605190238,170.7647
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,25,31,473.36361,364.50766550000003,0.5484418028640586,0.39526941403708615,basal,48.101712935604546,162.493795
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,29,32,541.1884415,392.44092,0.6840422743522178,0.43764362584949185,basal,7.35870507386831,164.323708
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,30,40,631.6343254999999,405.749719,0.8648684444041603,0.4578328189059162,basal,81.76920454180893,153.491407
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,33,36,353.6745175,402.7945355,0.30915042511858054,0.45334986216439044,basal,50.877955636211084,167.641702
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,34,41,399.14515,417.9887935,0.4000587115013461,0.4763992603941721,basal,65.92942615149275,156.440199
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,38,39,460.34325249999995,425.824923,0.5224105311764261,0.48828651868777495,basal,2.040135693169896,146.355068
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,42,57,508.3828805,492.562067,0.6184549453363902,0.5895254873017265,apical,77.05463809335856,155.640758
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,43,44,272.1432745,462.039165,0.1461470715191592,0.5432228298553019,apical,19.16998004717261,150.958938
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,45,54,694.9948400000001,479.389401,0.991543519740431,0.5695428053976873,apical,79.78005590369129,165.133529
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,46,55,567.5649145,480.85166100000004,0.7367760902113062,0.571761025797491,apical,85.44159429237207,175.054966
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,48,52,642.706533,487.65556100000003,0.8870048290321818,0.5820824117194368,apical,34.964555339499086,165.195315
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,49,53,358.55209,495.858676,0.3189020325474569,0.5945263799842703,apical,20.925169644565997,145.87057
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,50,51,437.884375,489.73552,0.47750906499151113,0.5852376696657358,apical,6.919893682865951,175.893436
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,58,71,252.89390350000002,565.456223,0.10766229056617595,0.7001045251374557,apical,76.50509968525608,158.658416
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,59,68,592.9137675,549.1175324999999,0.7874554113753262,0.6753190447350791,apical,81.57549605916408,155.946143
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,60,70,647.6512399999999,559.1344879999999,0.8968906567702246,0.6905145742811419,apical,78.16253368824052,160.484317
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,61,72,681.3858305,565.6147745000001,0.9643353709861382,0.7003450447247518,apical,81.51156049615054,167.615992
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,65,73,414.327582,568.2347535,0.43041256409494844,0.7043195026630508,apical,72.30455541884547,164.960612
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,69,81,502.6840545,608.6415489999999,0.6070614265404168,0.765615837151306,apical,78.21435061347859,159.487727
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,75,80,606.9825840000001,621.4341724999999,0.8155828406440655,0.785022001865316,apical,73.46353833301677,160.840408
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,77,91,345.46547499999997,657.1250805,0.29273829391459316,0.8391644253831015,apical,77.32013974963293,156.84797
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,79,88,646.3578805,649.1946645,0.8943048758088126,0.8271341362757406,apical,84.79309677623638,160.08734
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-5-polygonal-network,4.5d-rpl4d-3-5-polygonal-network.json,82,87,415.37937,655.0213174999999,0.4325153772616216,0.8359730572249405,apical,46.643321143937435,170.31846
