job_index,split_index,split_id,model_name,feature_mode,status,elapsed_seconds,worker_pid,worker_log,summary_json,error
550,68,split_069,svm,selected4,succeeded,169.77591400779784,3101800,output/all_satisfying_primordia_splits/split_069/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_069/models/selected4/svm/training_summary.json,
551,68,split_069,xgboost,selected4,succeeded,188.37499951571226,3101790,output/all_satisfying_primordia_splits/split_069/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_069/models/selected4/xgboost/training_summary.json,
552,68,split_069,lightgbm,selected4,succeeded,201.2124566975981,3101781,output/all_satisfying_primordia_splits/split_069/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_069/models/selected4/lightgbm/training_summary.json,
553,69,split_070,lr,all,succeeded,211.83883197791874,3101765,output/all_satisfying_primordia_splits/split_070/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_070/models/all/lr/training_summary.json,
554,69,split_070,svm,all,succeeded,173.50670349039137,3101768,output/all_satisfying_primordia_splits/split_070/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_070/models/all/svm/training_summary.json,
555,69,split_070,xgboost,all,succeeded,203.0957735106349,3101767,output/all_satisfying_primordia_splits/split_070/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_070/models/all/xgboost/training_summary.json,
556,69,split_070,lightgbm,all,succeeded,246.62283778004348,3101775,output/all_satisfying_primordia_splits/split_070/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_070/models/all/lightgbm/training_summary.json,
557,69,split_070,lr,selected4,succeeded,223.22199166193604,3101788,output/all_satisfying_primordia_splits/split_070/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_070/models/selected4/lr/training_summary.json,
558,69,split_070,svm,selected4,succeeded,179.62227980792522,3101773,output/all_satisfying_primordia_splits/split_070/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_070/models/selected4/svm/training_summary.json,
559,69,split_070,xgboost,selected4,succeeded,195.63549249991775,3101782,output/all_satisfying_primordia_splits/split_070/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_070/models/selected4/xgboost/training_summary.json,
560,69,split_070,lightgbm,selected4,succeeded,204.24295323342085,3101792,output/all_satisfying_primordia_splits/split_070/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_070/models/selected4/lightgbm/training_summary.json,
561,70,split_071,lr,all,succeeded,212.02960236370564,3101772,output/all_satisfying_primordia_splits/split_071/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_071/models/all/lr/training_summary.json,
562,70,split_071,svm,all,succeeded,168.67395471781492,3101786,output/all_satisfying_primordia_splits/split_071/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_071/models/all/svm/training_summary.json,
563,70,split_071,xgboost,all,succeeded,196.61391386389732,3101769,output/all_satisfying_primordia_splits/split_071/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_071/models/all/xgboost/training_summary.json,
564,70,split_071,lightgbm,all,succeeded,231.087765539065,3101776,output/all_satisfying_primordia_splits/split_071/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_071/models/all/lightgbm/training_summary.json,
565,70,split_071,lr,selected4,succeeded,210.01746271923184,3101791,output/all_satisfying_primordia_splits/split_071/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_071/models/selected4/lr/training_summary.json,
566,70,split_071,svm,selected4,succeeded,168.0645308494568,3101763,output/all_satisfying_primordia_splits/split_071/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_071/models/selected4/svm/training_summary.json,
567,70,split_071,xgboost,selected4,succeeded,189.17084198631346,3101764,output/all_satisfying_primordia_splits/split_071/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_071/models/selected4/xgboost/training_summary.json,
568,70,split_071,lightgbm,selected4,succeeded,194.97276929020882,3101784,output/all_satisfying_primordia_splits/split_071/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_071/models/selected4/lightgbm/training_summary.json,
569,71,split_072,lr,all,succeeded,214.6893973890692,3101778,output/all_satisfying_primordia_splits/split_072/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_072/models/all/lr/training_summary.json,
570,71,split_072,svm,all,succeeded,182.6577532608062,3101793,output/all_satisfying_primordia_splits/split_072/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_072/models/all/svm/training_summary.json,
571,71,split_072,xgboost,all,succeeded,204.94560511782765,3101798,output/all_satisfying_primordia_splits/split_072/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_072/models/all/xgboost/training_summary.json,
572,71,split_072,lightgbm,all,succeeded,217.81586447916925,3101780,output/all_satisfying_primordia_splits/split_072/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_072/models/all/lightgbm/training_summary.json,
573,71,split_072,lr,selected4,succeeded,217.5123041961342,3101787,output/all_satisfying_primordia_splits/split_072/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_072/models/selected4/lr/training_summary.json,
574,71,split_072,svm,selected4,succeeded,171.55710562504828,3101796,output/all_satisfying_primordia_splits/split_072/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_072/models/selected4/svm/training_summary.json,
575,71,split_072,xgboost,selected4,succeeded,195.68776298314333,3101789,output/all_satisfying_primordia_splits/split_072/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_072/models/selected4/xgboost/training_summary.json,
576,71,split_072,lightgbm,selected4,succeeded,211.43128923512995,3101779,output/all_satisfying_primordia_splits/split_072/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_072/models/selected4/lightgbm/training_summary.json,
577,72,split_073,lr,all,succeeded,206.88196521624923,3101774,output/all_satisfying_primordia_splits/split_073/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_073/models/all/lr/training_summary.json,
578,72,split_073,svm,all,succeeded,167.48674532584846,3101794,output/all_satisfying_primordia_splits/split_073/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_073/models/all/svm/training_summary.json,
579,72,split_073,xgboost,all,succeeded,197.2871174160391,3101800,output/all_satisfying_primordia_splits/split_073/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_073/models/all/xgboost/training_summary.json,
580,72,split_073,lightgbm,all,succeeded,210.24805901572108,3101777,output/all_satisfying_primordia_splits/split_073/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_073/models/all/lightgbm/training_summary.json,
581,72,split_073,lr,selected4,succeeded,190.82431599125266,3101783,output/all_satisfying_primordia_splits/split_073/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_073/models/selected4/lr/training_summary.json,
582,72,split_073,svm,selected4,succeeded,173.37358426488936,3101795,output/all_satisfying_primordia_splits/split_073/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_073/models/selected4/svm/training_summary.json,
583,72,split_073,xgboost,selected4,succeeded,184.7641894929111,3101771,output/all_satisfying_primordia_splits/split_073/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_073/models/selected4/xgboost/training_summary.json,
584,72,split_073,lightgbm,selected4,succeeded,178.64141595363617,3101790,output/all_satisfying_primordia_splits/split_073/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_073/models/selected4/lightgbm/training_summary.json,
585,73,split_074,lr,all,succeeded,187.79045338183641,3101797,output/all_satisfying_primordia_splits/split_074/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_074/models/all/lr/training_summary.json,
586,73,split_074,svm,all,succeeded,154.76978357695043,3101768,output/all_satisfying_primordia_splits/split_074/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_074/models/all/svm/training_summary.json,
587,73,split_074,xgboost,all,succeeded,159.68995032832026,3101785,output/all_satisfying_primordia_splits/split_074/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_074/models/all/xgboost/training_summary.json,
588,73,split_074,lightgbm,all,succeeded,183.15764038264751,3101781,output/all_satisfying_primordia_splits/split_074/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_074/models/all/lightgbm/training_summary.json,
589,73,split_074,lr,selected4,succeeded,173.51604147441685,3101773,output/all_satisfying_primordia_splits/split_074/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_074/models/selected4/lr/training_summary.json,
590,73,split_074,svm,selected4,succeeded,144.66220841370523,3101765,output/all_satisfying_primordia_splits/split_074/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_074/models/selected4/svm/training_summary.json,
591,73,split_074,xgboost,selected4,succeeded,144.84654803201556,3101799,output/all_satisfying_primordia_splits/split_074/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_074/models/selected4/xgboost/training_summary.json,
592,73,split_074,lightgbm,selected4,succeeded,162.6712194290012,3101767,output/all_satisfying_primordia_splits/split_074/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_074/models/selected4/lightgbm/training_summary.json,
593,74,split_075,lr,all,succeeded,163.59965291246772,3101786,output/all_satisfying_primordia_splits/split_075/models/all/lr/worker.log,output/all_satisfying_primordia_splits/split_075/models/all/lr/training_summary.json,
594,74,split_075,svm,all,succeeded,150.29829125478864,3101782,output/all_satisfying_primordia_splits/split_075/models/all/svm/worker.log,output/all_satisfying_primordia_splits/split_075/models/all/svm/training_summary.json,
595,74,split_075,xgboost,all,succeeded,144.05356262810528,3101763,output/all_satisfying_primordia_splits/split_075/models/all/xgboost/worker.log,output/all_satisfying_primordia_splits/split_075/models/all/xgboost/training_summary.json,
596,74,split_075,lightgbm,all,succeeded,149.28391917981207,3101788,output/all_satisfying_primordia_splits/split_075/models/all/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_075/models/all/lightgbm/training_summary.json,
597,74,split_075,lr,selected4,succeeded,135.55563257448375,3101792,output/all_satisfying_primordia_splits/split_075/models/selected4/lr/worker.log,output/all_satisfying_primordia_splits/split_075/models/selected4/lr/training_summary.json,
598,74,split_075,svm,selected4,succeeded,113.62765171937644,3101769,output/all_satisfying_primordia_splits/split_075/models/selected4/svm/worker.log,output/all_satisfying_primordia_splits/split_075/models/selected4/svm/training_summary.json,
599,74,split_075,xgboost,selected4,succeeded,129.6105786766857,3101772,output/all_satisfying_primordia_splits/split_075/models/selected4/xgboost/worker.log,output/all_satisfying_primordia_splits/split_075/models/selected4/xgboost/training_summary.json,
600,74,split_075,lightgbm,selected4,succeeded,130.62891709059477,3101775,output/all_satisfying_primordia_splits/split_075/models/selected4/lightgbm/worker.log,output/all_satisfying_primordia_splits/split_075/models/selected4/lightgbm/training_summary.json,
